439	 P	17520	3450
440	 P	17560	5270
441	 P	17600	4210
442	 P	17640	12000
443	 P	17680	4000
444	 P	17720	6070
445	 P	17760	4280
446	 P	17800	7160
447	 P	17840	3790
448	 P	17880	3450
449	 P	17920	42110
450	 P	17960	11730
451	 P	18000	2650
452	 P	18040	3490
453	 P	18080	3450
454	 P	18120	19130
455	 P	18160	6770
456	 P	18200	9340
457	 P	18240	7800
458	 P	18280	16770
459	 P	18320	5300
460	 P	18360	3130
461	 P	18400	1740
462	 P	18440	9080
463	 P	18480	2400
464	 P	18520	2930
465	 P	18560	2000
466	 P	18600	6580
467	 P	18640	1470
468	 P	18680	2480
469	 P	18720	2120
470	 P	18760	16560
471	 P	18800	2950
472	 P	18840	5360
473	 P	18880	5440
474	 P	18920	20610
475	 P	18960	5400
476	 P	19000	5560
477	 P	19040	4150
478	 P	19080	9750
479	 P	19120	4910
480	 P	19160	4270
481	 P	19200	38830
482	 P	19240	14900
483	 P	19280	3440
484	 P	19320	5560
485	 P	19360	5310
486	 P	19400	16530
487	 P	19440	4790
488	 P	19480	7280
489	 P	19520	5450
490	 P	19560	20180
491	 P	19600	5020
492	 P	19640	6080
493	 P	19680	4790
494	 P	19720	18840
495	 P	19760	3910
496	 P	19800	6030
497	 P	19840	3840
498	 P	19880	11180
499	 P	19920	4300
500	 P	19960	5040
501	 P	20000	4990
502	 P	20040	17000
503	 P	20080	5170
504	 P	20120	5240
505	 P	20160	4410
506	 P	20200	18370
507	 P	20240	4420
508	 P	20280	4790
509	 P	20320	3270
510	 P	20360	6240
511	 P	20400	3710
512	 P	20440	3300
513	 P	20480	52850
514	 P	20520	20430
515	 P	20560	2860
516	 P	20600	3130
517	 P	20640	3060
518	 P	20680	20050
519	 P	20720	2880
520	 P	20760	2660
521	 P	20800	1860
522	 P	20840	9830
523	 P	20880	2060
524	 P	20920	2120
525	 P	20960	1770
526	 P	21000	13260
527	 P	21040	2270
528	 P	21080	2210
529	 P	21120	1730
530	 P	21160	17080
531	 P	21200	1340
532	 P	21240	1130
533	 P	21280	570
534	 P	21320	8780
535	 P	21360	1240
536	 P	21400	1660
537	 P	21440	1240
538	 P	21480	12510
539	 P	21520	1610
540	 P	21560	2050
541	 P	21600	1230
542	 P	21640	2280
543	 P	21680	1260
544	 P	21720	1330
545	 P	21760	107780
546	 P	21800	4320
547	 P	21840	910
548	 P	21880	1590
549	 P	21920	1200
550	 P	21960	3100
551	 P	22000	1480
552	 P	22040	1660
553	 P	22080	1130
554	 P	22120	3040
555	 P	22160	960
556	 P	22200	1060
557	 P	22240	1260
558	 P	22280	3420
559	 P	22320	1190
560	 P	22360	1170
561	 P	22400	970
562	 P	22440	4010
563	 P	22480	1330
564	 P	22520	1190
565	 P	22560	390
566	 P	22600	5940
567	 P	22640	1130
568	 P	22680	1320
569	 P	22720	1280
570	 P	22760	5400
571	 P	22800	1190
572	 P	22840	1590
573	 P	22880	1150
574	 P	22920	1330
575	 P	22960	1160
576	 P	23000	1240
577	 P	23040	109120
578	 P	23080	2070
579	 P	23120	530
580	 P	23160	900
581	 P	23200	1020
582	 P	23240	2310
583	 P	23280	790
584	 P	23320	800
585	 P	23360	990
586	 P	23400	3530
587	 P	23440	1190
588	 P	23480	1640
589	 P	23520	1430
590	 P	23560	3380
591	 P	23600	1200
592	 P	23640	1210
593	 P	23680	1420
594	 P	23720	2230
595	 P	23760	710
596	 P	23800	1250
597	 P	23840	1210
598	 P	23880	1580
599	 P	23920	1290
600	 P	23960	1200
601	 P	24000	45780
602	 P	24040	10800
603	 P	24080	2400
604	 P	24120	3620
605	 P	24160	2720
606	 P	24200	10120
607	 P	24240	3030
608	 P	24280	3650
609	 P	24320	2310
610	 P	24360	10540
611	 P	24400	2840
612	 P	24440	4020
613	 P	24480	3020
614	 P	24520	14540
615	 P	24560	3550
616	 P	24600	4390
617	 P	24640	2800
618	 P	24680	11240
619	 P	24720	2980
620	 P	24760	2440
621	 P	24800	1860
622	 P	24840	10980
623	 P	24880	1760
624	 P	24920	2470
625	 P	24960	2120
626	 P	25000	8000
627	 P	25040	2350
628	 P	25080	1760
629	 P	25120	1190
630	 P	25160	3130
631	 P	25200	1540
632	 P	25240	1920
633	 P	25280	53580
634	 P	25320	9360
635	 P	25360	2390
636	 P	25400	3000
637	 P	25440	2010
638	 P	25480	8980
639	 P	25520	2460
640	 P	25560	2500
641	 P	25600	1430
642	 P	25640	8790
643	 P	25680	2370
644	 P	25720	2740
645	 P	25760	2210
646	 P	25800	10190
647	 P	25840	2090
648	 P	25880	3350
649	 P	25920	3260
650	 P	25960	10370
651	 P	26000	2760
652	 P	26040	2660
653	 P	26080	1660
654	 P	26120	11880
655	 P	26160	2770
656	 P	26200	3520
657	 P	26240	2600
658	 P	26280	9760
659	 P	26320	2410
660	 P	26360	3140
661	 P	26400	2150
662	 P	26440	4040
663	 P	26480	2150
664	 P	26520	2490
665	 P	26560	52330
666	 P	26600	10030
667	 P	26640	2120
668	 P	26680	3740
669	 P	26720	2430
670	 P	26760	11320
671	 P	26800	2480
672	 P	26840	4040
673	 P	26880	2830
674	 P	26920	8580
675	 P	26960	2600
676	 P	27000	3560
677	 P	27040	3110
678	 P	27080	9970
679	 P	27120	3260
680	 P	27160	4410
681	 P	27200	2940
682	 P	27240	12690
683	 P	27280	3450
684	 P	27320	4180
685	 P	27360	2930
686	 P	27400	12560
687	 P	27440	3790
688	 P	27480	4160
689	 P	27520	2670
690	 P	27560	11320
691	 P	27600	3880
692	 P	27640	5060
693	 P	27680	5170
694	 P	27720	7940
695	 P	27760	4510
696	 P	27800	3480
697	 P	27840	57000
698	 P	27880	8250
699	 P	27920	2160
700	 P	27960	2200
701	 P	28000	1730
702	 P	28040	7020
703	 P	28080	1900
704	 P	28120	2150
705	 P	28160	1830
706	 P	28200	5340
707	 P	28240	1780
708	 P	28280	1920
709	 P	28320	1610
710	 P	28360	5510
711	 P	28400	1620
712	 P	28440	2250
713	 P	28480	1730
714	 P	28520	6050
715	 P	28560	1670
716	 P	28600	1890
717	 P	28640	1610
718	 P	28680	6940
719	 P	28720	1460
720	 P	28760	2210
721	 P	28800	1680
722	 P	28840	9790
723	 P	28880	1990
724	 P	28920	2750
725	 P	28960	2250
726	 P	29000	6760
727	 P	29040	2560
728	 P	29080	2670
729	 P	29120	54750
730	 P	29160	12520
731	 P	29200	2770
732	 P	29240	3490
733	 P	29280	2310
734	 P	29320	9650
735	 P	29360	2820
736	 P	29400	3350
737	 P	29440	2720
738	 P	29480	12110
739	 P	29520	3290
740	 P	29560	5380
741	 P	29600	3740
742	 P	29640	12060
743	 P	29680	4140
744	 P	29720	6040
745	 P	29760	4860
746	 P	29800	12260
747	 P	29840	3900
748	 P	29880	4370
749	 P	29920	3350
750	 P	29960	11790
751	 P	30000	2820
752	 P	30040	3870
753	 P	30080	4080
754	 P	30120	18860
755	 P	30160	7100
756	 P	30200	9090
757	 P	30240	7370
758	 P	30280	8670
759	 P	30320	5070
760	 P	30360	2420
761	 P	30400	52120
762	 P	30440	7810
763	 P	30480	2180
764	 P	30520	2710
765	 P	30560	2070
766	 P	30600	6080
767	 P	30640	1690
768	 P	30680	2150
769	 P	30720	2330
770	 P	30760	15620
771	 P	30800	3030
772	 P	30840	5610
773	 P	30880	5120
774	 P	30920	20130
775	 P	30960	5490
776	 P	31000	5490
777	 P	31040	3670
778	 P	31080	15900
779	 P	31120	4490
780	 P	31160	5160
781	 P	31200	3440
782	 P	31240	17670
783	 P	31280	4290
784	 P	31320	5950
785	 P	31360	4840
786	 P	31400	16270
787	 P	31440	5380
788	 P	31480	7140
789	 P	31520	5730
790	 P	31560	11440
791	 P	31600	5350
792	 P	31640	5130
793	 P	31680	35110
794	 P	31720	17060
795	 P	31760	3910
796	 P	31800	5290
797	 P	31840	3820
798	 P	31880	11120
799	 P	31920	4350
800	 P	31960	5400
801	 P	32000	4930
802	 P	32040	16430
803	 P	32080	4640
804	 P	32120	5430
805	 P	32160	4280
806	 P	32200	19040
807	 P	32240	4700
808	 P	32280	4810
809	 P	32320	3110
810	 P	32360	20990
811	 P	32400	3530
812	 P	32440	3390
813	 P	32480	2420
814	 P	32520	25050
815	 P	32560	3660
816	 P	32600	3420
817	 P	32640	2660
818	 P	32680	25950
819	 P	32720	2970
820	 P	32760	2830
821	 P	32800	1600
822	 P	32840	3630
823	 P	32880	1830
824	 P	32920	1900
825	 P	32960	83450
826	 P	33000	7910
827	 P	33040	1470
828	 P	33080	2160
829	 P	33120	2150
830	 P	33160	8830
831	 P	33200	1520
832	 P	33240	1560
833	 P	33280	630
834	 P	33320	5790
835	 P	33360	770
836	 P	33400	1480
837	 P	33440	1480
838	 P	33480	10240
839	 P	33520	930
840	 P	33560	2110
841	 P	33600	1720
842	 P	33640	11750
843	 P	33680	1700
844	 P	33720	1650
845	 P	33760	750
846	 P	33800	9020
847	 P	33840	1330
848	 P	33880	1590
849	 P	33920	1310
850	 P	33960	6900
851	 P	34000	1300
852	 P	34040	1310
853	 P	34080	730
854	 P	34120	910
855	 P	34160	1050
856	 P	34200	1160
857	 P	34240	113560
858	 P	34280	2110
859	 P	34320	840
860	 P	34360	830
861	 P	34400	880
862	 P	34440	3560
863	 P	34480	1140
864	 P	34520	1190
865	 P	34560	1300
866	 P	34600	5110
867	 P	34640	1080
868	 P	34680	1470
869	 P	34720	1240
870	 P	34760	3160
871	 P	34800	1160
872	 P	34840	1250
873	 P	34880	1330
874	 P	34920	3950
875	 P	34960	1250
876	 P	35000	1430
877	 P	35040	1050
878	 P	35080	3490
879	 P	35120	910
880	 P	35160	1150
881	 P	35200	1080
882	 P	35240	3580
883	 P	35280	990
884	 P	35320	1370
885	 P	35360	1390
886	 P	35400	1250
887	 P	35440	1050
888	 P	35480	1350
889	 P	35520	98170
890	 P	35560	2450
891	 P	35600	990
892	 P	35640	1040
893	 P	35680	1090
894	 P	35720	2180
895	 P	35760	590
896	 P	35800	1330
897	 P	35840	1260
898	 P	35880	1410
899	 P	35920	1060
900	 P	35960	1120
901	 P	36000	45790
902	 P	36040	10570
903	 P	36080	2330
904	 P	36120	3600
905	 P	36160	2760
906	 P	36200	9640
907	 P	36240	2870
908	 P	36280	3360
909	 P	36320	2280
910	 P	36360	10710
911	 P	36400	2920
912	 P	36440	4000
913	 P	36480	3300
914	 P	36520	14280
915	 P	36560	3620
916	 P	36600	4360
917	 P	36640	2440
918	 P	36680	4500
919	 P	36720	2470
920	 P	36760	2110
921	 P	36800	54580
922	 P	36840	8610
923	 P	36880	1400
924	 P	36920	2480
925	 P	36960	1760
926	 P	37000	7090
927	 P	37040	2000
928	 P	37080	1610
929	 P	37120	1270
930	 P	37160	7020
931	 P	37200	1370
932	 P	37240	2060
933	 P	37280	2140
934	 P	37320	10000
935	 P	37360	2090
936	 P	37400	2970
937	 P	37440	2070
938	 P	37480	8980
939	 P	37520	2470
940	 P	37560	2660
941	 P	37600	1680
942	 P	37640	9080
943	 P	37680	2300
944	 P	37720	2880
945	 P	37760	2030
946	 P	37800	9360
947	 P	37840	1860
948	 P	37880	3240
949	 P	37920	3060
950	 P	37960	5360
951	 P	38000	2810
952	 P	38040	2330
953	 P	38080	51710
954	 P	38120	11480
955	 P	38160	2340
956	 P	38200	3390
957	 P	38240	2550
958	 P	38280	8980
959	 P	38320	2470
960	 P	38360	3080
961	 P	38400	2300
962	 P	38440	7030
963	 P	38480	2700
964	 P	38520	3210
965	 P	38560	2380
966	 P	38600	10110
967	 P	38640	2890
968	 P	38680	3650
969	 P	38720	1950
970	 P	38760	10930
971	 P	38800	2660
972	 P	38840	3930
973	 P	38880	2890
974	 P	38920	8280
975	 P	38960	2680
976	 P	39000	3600
977	 P	39040	3090
978	 P	39080	9940
979	 P	39120	3330
980	 P	39160	4110
981	 P	39200	3270
982	 P	39240	6400
983	 P	39280	3240
984	 P	39320	2800
985	 P	39360	51430
986	 P	39400	11620
987	 P	39440	3100
988	 P	39480	3880
989	 P	39520	2390
990	 P	39560	11020
991	 P	39600	3890
992	 P	39640	4630
993	 P	39680	4620
994	 P	39720	15650
995	 P	39760	4860
996	 P	39800	4090
997	 P	39840	2150
998	 P	39880	9330
999	 P	39920	2250
1000	 P	39960	2270
1001	 P	40000	1530
1002	 P	40040	7450
1003	 P	40080	1830
1004	 P	40120	2290
1005	 P	40160	1360
1006	 P	40200	5260
1007	 P	40240	1450
1008	 P	40280	2070
1009	 P	40320	1700
1010	 P	40360	5840
1011	 P	40400	1850
1012	 P	40440	2030
1013	 P	40480	1910
1014	 P	40520	2230
1015	 P	40560	1340
1016	 P	40600	1530
1017	 P	40640	52580
1018	 P	40680	6670
1019	 P	40720	1100
1020	 P	40760	1870
1021	 P	40800	1710
1022	 P	40840	8830
1023	 P	40880	1930
1024	 P	40920	2860
1025	 P	40960	2050
1026	 P	41000	13050
1027	 P	41040	2860
1028	 P	41080	3350
1029	 P	41120	2620
1030	 P	41160	12940
1031	 P	41200	2670
1032	 P	41240	3440
1033	 P	41280	2230
1034	 P	41320	9550
1035	 P	41360	2920
1036	 P	41400	3320
1037	 P	41440	2200
1038	 P	41480	11620
1039	 P	41520	3480
1040	 P	41560	5030
1041	 P	41600	4040
1042	 P	41640	11760
1043	 P	41680	3890
1044	 P	41720	5860
1045	 P	41760	4490
1046	 P	41800	6710
1047	 P	41840	3610
1048	 P	41880	3620
1049	 P	41920	40310
1050	 P	41960	11360
1051	 P	42000	2560
1052	 P	42040	3270
1053	 P	42080	3640
1054	 P	42120	19180
1055	 P	42160	6810
1056	 P	42200	9000
1057	 P	42240	7380
1058	 P	42280	16560
1059	 P	42320	5050
1060	 P	42360	2900
1061	 P	42400	1800
1062	 P	42440	9000
1063	 P	42480	2310
1064	 P	42520	2620
1065	 P	42560	2130
1066	 P	42600	6490
1067	 P	42640	1650
1068	 P	42680	2320
1069	 P	42720	2210
1070	 P	42760	15840
1071	 P	42800	3110
1072	 P	42840	5720
1073	 P	42880	4810
1074	 P	42920	19820
1075	 P	42960	5190
1076	 P	43000	5680
1077	 P	43040	3920
1078	 P	43080	9300
1079	 P	43120	4590
1080	 P	43160	3890
1081	 P	43200	38280
1082	 P	43240	15020
1083	 P	43280	3160
1084	 P	43320	5380
1085	 P	43360	5130
1086	 P	43400	16220
1087	 P	43440	5240
1088	 P	43480	7250
1089	 P	43520	6020
1090	 P	43560	19820
1091	 P	43600	5100
1092	 P	43640	5930
1093	 P	43680	4670
1094	 P	43720	18360
1095	 P	43760	4240
1096	 P	43800	5620
1097	 P	43840	4130
1098	 P	43880	11310
1099	 P	43920	3850
1100	 P	43960	5350
1101	 P	44000	4830
1102	 P	44040	16770
1103	 P	44080	4770
1104	 P	44120	5770
1105	 P	44160	4500
1106	 P	44200	19140
1107	 P	44240	4910
1108	 P	44280	4760
1109	 P	44320	3070
1110	 P	44360	5910
1111	 P	44400	3540
1112	 P	44440	3550
1113	 P	44480	53270
1114	 P	44520	20120
1115	 P	44560	2810
1116	 P	44600	3280
1117	 P	44640	3170
1118	 P	44680	20600
1119	 P	44720	2790
1120	 P	44760	2700
1121	 P	44800	1930
1122	 P	44840	10490
1123	 P	44880	2210
1124	 P	44920	2140
1125	 P	44960	1330
1126	 P	45000	13070
1127	 P	45040	2310
1128	 P	45080	2140
1129	 P	45120	1740
1130	 P	45160	16610
1131	 P	45200	1480
1132	 P	45240	1220
1133	 P	45280	610
1134	 P	45320	9250
1135	 P	45360	1310
1136	 P	45400	1570
1137	 P	45440	1510
1138	 P	45480	12930
1139	 P	45520	1800
1140	 P	45560	1680
1141	 P	45600	1160
1142	 P	45640	2310
1143	 P	45680	1130
1144	 P	45720	1780
1145	 P	45760	110620
1146	 P	45800	4200
1147	 P	45840	1280
1148	 P	45880	1450
1149	 P	45920	1350
1150	 P	45960	2980
1151	 P	46000	1560
1152	 P	46040	1600
1153	 P	46080	1520
1154	 P	46120	3590
1155	 P	46160	1100
1156	 P	46200	1360
1157	 P	46240	1470
1158	 P	46280	4190
1159	 P	46320	1170
1160	 P	46360	1360
1161	 P	46400	1300
1162	 P	46440	4270
1163	 P	46480	1520
1164	 P	46520	1180
1165	 P	46560	860
1166	 P	46600	5100
1167	 P	46640	900
1168	 P	46680	1340
1169	 P	46720	1170
1170	 P	46760	4900
1171	 P	46800	1260
1172	 P	46840	1430
1173	 P	46880	1200
1174	 P	46920	1260
1175	 P	46960	1010
1176	 P	47000	1270
1177	 P	47040	109790
1178	 P	47080	2050
1179	 P	47120	550
1180	 P	47160	820
1181	 P	47200	940
1182	 P	47240	2320
1183	 P	47280	740
1184	 P	47320	1140
1185	 P	47360	1040
1186	 P	47400	3710
1187	 P	47440	1400
1188	 P	47480	1530
1189	 P	47520	1360
1190	 P	47560	2730
1191	 P	47600	1270
1192	 P	47640	1270
1193	 P	47680	1460
1194	 P	47720	2440
1195	 P	47760	830
1196	 P	47800	1210
1197	 P	47840	1250
1198	 P	47880	1400
1199	 P	47920	1020
1200	 P	47960	1220
1201	 P	48000	45610
1202	 P	48040	10860
1203	 P	48080	2400
1204	 P	48120	3810
1205	 P	48160	2790
1206	 P	48200	10080
1207	 P	48240	2780
1208	 P	48280	3460
1209	 P	48320	2210
1210	 P	48360	10930
1211	 P	48400	2720
1212	 P	48440	4150
1213	 P	48480	3360
1214	 P	48520	14860
1215	 P	48560	3680
1216	 P	48600	4450
1217	 P	48640	2540
1218	 P	48680	11060
1219	 P	48720	2530
1220	 P	48760	2450
1221	 P	48800	1690
1222	 P	48840	10710
1223	 P	48880	1800
1224	 P	48920	2700
1225	 P	48960	2130
1226	 P	49000	8420
1227	 P	49040	1990
1228	 P	49080	1770
1229	 P	49120	1180
1230	 P	49160	3090
1231	 P	49200	1330
1232	 P	49240	2020
1233	 P	49280	52210
1234	 P	49320	9580
1235	 P	49360	2060
1236	 P	49400	3010
1237	 P	49440	1860
1238	 P	49480	8910
1239	 P	49520	2310
1240	 P	49560	2560
1241	 P	49600	1610
1242	 P	49640	8900
1243	 P	49680	2310
1244	 P	49720	2760
1245	 P	49760	1950
1246	 P	49800	9820
1247	 P	49840	2240
1248	 P	49880	3230
1249	 P	49920	3060
1250	 P	49960	10040
1251	 P	50000	2970
1252	 P	50040	2890
1253	 P	50080	1900
1254	 P	50120	12150
1255	 P	50160	2850
